,Gebiedscode,meting,date,doy,dop,plastic_6_packringen,plastic_tassen,plastic_kleine_plastic_tasjes,plastic_drankflessen_groterdan_halveliter,plastic_drankflessen_kleinerdan_halveliter,plastic_wikkels_van_drankflessen,plastic_verpakking_van_schoonmaakmiddelen,plastic_voedselverpakkingen_frietbakjes_etc,plastic_cosmeticaverpakkingen,plastic_motorolieverpakking_groterdan50cm,plastic_jerrycans,plastic_kratten,plastic_auto_onderdelen,plastic_doppen_en_deksels,plastic_aanstekers,plastic_speelgoed,plastic_plastic_bekers_of_delen_daarvan,plastic_netzakken,plastic_handschoenen_huishoudelijk,plastic_handschoenen_professioneel,plastic_touw_diameter_groterdan_1cm,plastic_touw_diameter_kleinerdan_1cm,plastic_sportvisspullen,plastic_breekstaafjes,plastic_emmers,plastic_industrieel_verpakkingsmateriaal,plastic_helmen,plastic_geweerpatronen,plastic_schoenen,plastic_plastic_stukjes_0_2_5cm_hard_plastic,plastic_plastic_stukjes_2_5_50cm_hard_plastic,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,plastic_overig_plastic,plastic_piepschuim_0_2_5cm,plastic_piepschuim_2_5_50cm,plastic_piepschuim_voedselverpakkingen,plastic_plastic_folies_groterdan_50cm,plastic_hard_plastic_groterdan_50cm,plastic_rietjes,plastic_snoep_snack_chipsverpakking,plastic_piepschuim_groterdan_50cm,plastic_piepschuim_bekers,plastic_bestek,plastic_biofilm_waterfiltertjes,plastic_kitspuiten,plastic_kunststof_band_tiewraps,plastic_lolliestokjes,plastic_motorolieverpakking_kleinerdan50cm,plastic_vuilniszakken,plastic_schrijfwaren,plastic_visdraad,plastic_vuurwerk,plastic_borden_new,plastic_roerstaafjes_new,plastic_bloempotten_new,plastic_plakband_new,rubber_ballonnen,rubber_banden,rubber_overig_rubber,textiel_kleding,textiel_vloerbedekking,textiel_schoeisel,textiel_overig_textiel,papier_tassen,papier_karton,papier_sigarettenverpakking,papier_sigarettenfilters,papier_kartonnen_bekers,papier_kranten,papier_papier_overig,papier_drankkarton,papier_ondefinieerbaar,hout_kurk,hout_pellets,hout_ijsstokjes,hout_kwasten,hout_overig_hout_keinderdan_50cm,hout_overig_hout_groterdan_50cm,metaal_aluminiumfolie,metaal_capsules,metaal_drankblikjes,metaal_elektriciteitsdraad,metaal_oud_ijzer,metaal_kroonkurken,metaal_oliedrum,metaal_omheinigsdraad_prikkeldraad,metaal_spuitbussen,metaal_verfblik,metaal_vislood,metaal_voedselblikken,metaal_wegwerpbarbecues,metaal_overig_metaal_kleinerdan_50cm,metaal_overig_metaal_groterdan_50cm,glas_flessen_pottten,glas_lampen_tl_lampen,glas_overig_glas,sanitair_cosmetica,sanitair_plastic_wattenstaafjes,sanitair_kartonnen_wattenstaafjes,sanitair_vochtige_doekjes,sanitair_condooms,sanitair_maandverband_en_verpakkingen_ervan,sanitair_plastic_kam_borstel,sanitair_tampons_en_tamponapplicators,sanitair_tissues_wc_papier,sanitair_toiletverfrissers,sanitair_overig_sanitair,medisch_verpakkingen,medisch_spuiten,medisch_overig_medisch,granulaat_korrels,sum_plastic,sum_rubber,sum_textiel,sum_papier,sum_hout,sum_metaal,sum_glas,sum_sanitair,sum_medisch,date_lag_1d,date_lag_2d,date_lag_7d,date_lag_14d,date_lag_1m,date_lag_6m,P_1d_sum,P_2d_sum,P_7d_sum,P_14d_sum,P_1m_sum,P_6m_sum,P_1d_max,P_2d_max,P_7d_max,P_14d_max,P_1m_max,P_6m_max,U_1d_max,U_2d_max,U_7d_max,U_14d_max,U_1m_max,U_6m_max,U_1d_mean,U_2d_mean,U_7d_mean,U_14d_mean,U_1m_mean,U_6m_mean,h_2d_max_above_current,h_7d_max_above_current,h_14d_max_above_current,h_1m_max_above_current,h_6m_max_above_current
203,M(074a)R-LINL,2,20181020,293.0,657.0,0.0,8.0,0.0,0.0,8.0,11.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,4.0,11.0,0.0,0.0,0.0,11.0,18.0,86.0,165.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,0.0,0.0,15.0,4.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,446.0,15.0,15.0,19.0,30.0,8.0,8.0,4.0,8.0,20181019,20181018,20181013,20181006,20180920,20180420,0.0,0.0,0.02929830779012435,0.2940281691952178,28.679085176501353,229.76871497169793,0.0,0.0,0.02929830779012435,0.2789328895722935,12.524307109998112,26.49851490361004,1.193426682780126,2.3261217826157035,3.834189278735068,4.446863045955119,7.338249307142539,7.508385648691472,1.193426682780126,1.7078053188656015,2.2326920372713444,2.6372147669042367,2.9036544404502043,3.1346748875996386,0.028195941607329415,0.020666464030980002,0.004789191452656847,0.13329453149085266,0.35104957524845654
204,M(073a)L-NBNL,2,20181023,296.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,20181022,20181021,20181016,20181009,20180923,20180423,0.1068316549586423,0.5605171297548871,0.5933990154593098,0.7415644550534237,5.963210089163074,227.88118916474875,0.1068316549586423,0.5294451312886095,0.5360586016244361,0.6300733279180991,2.5917369208403036,26.520397094837037,5.593897282428195,5.593897282428195,5.599862093113436,5.6795169354698185,5.6798806956766645,7.523765983440495,5.593897282428195,4.393588077970696,2.6572971320764096,2.8908874342098985,2.7717753593358148,3.140238054452881,0.03363615243919212,0.027826155111609137,0.015032106601328034,0.0001399641455611075,0.36017077553784616
205,M(072b)L-NBNL,2,20181103,307.0,671.0,0.0,13.0,0.0,7.0,7.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,0.0,38.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,25.0,19.0,44.0,94.0,0.0,19.0,13.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,132.0,516.0,13.0,0.0,14.0,7.0,13.0,7.0,0.0,7.0,20181102,20181101,20181027,20181020,20181003,20180503,0.0009700609108773027,0.7838166643122964,24.21151817251705,30.041206733206383,30.666638192795947,210.03768551464836,0.0009700609108773027,0.7828466034014191,20.17230724375004,20.191923950210576,20.191923950210576,25.036368478139977,1.9750532772280989,3.242563788916836,5.901800777934886,6.34781481116893,6.34781481116893,7.221878973999413,1.9750532772280989,2.5905248532533616,4.09119028261196,3.832441082580806,3.133613528530355,3.047780538620614,0.0030576036763146205,0.06097380484957908,0.055233092373484026,0.09832639433688779,0.3439358571684529
206,M(071a)R-LINL,2,20181113,317.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,20181112,20181111,20181106,20181030,20181013,20180513,0.43129932287257866,4.4181376680303845,10.944394135827377,14.809128040287671,40.68175639017002,213.33171249289043,0.43129932287257866,4.049826437243494,4.4844352970369386,4.518781855589096,19.996115864470728,24.717708855890333,4.794784307929733,4.794784307929733,5.161240033279055,5.161240033279055,6.325922311944597,7.158027364366357,4.794784307929733,3.553077125000773,3.902898081061802,3.371376769450476,3.330622427021098,3.0546072359164533,0.021339026603160952,0.04729944603791176,0.0005381042146879419,0.07737552055845212,0.3978211678995496
208,M(063a)R-LINL,2,20181110,314.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,20181109,20181108,20181103,20181027,20181010,20180510,1.6466371788876661,1.7469754921686553,2.451243461328116,21.44413452777346,23.437623070631567,162.86037368088694,1.6466371788876661,1.6468427525190779,1.6468427525190779,16.238294977465845,16.239462185260315,17.633865456469284,3.565338276917509,3.5653849928730468,3.5667187302358756,4.853286390491368,4.87638272609574,4.9147403562637475,3.565338276917509,2.9518175735142664,2.372070440346536,2.8347114562683244,2.4073080091610812,2.14584071277071,0.01030758413939324,0.04368314144236218,0.11623038193746034,0.11527491502743485,0.37616980097314584
209,M(062a)L-LINL,2,20181104,308.0,672.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,7.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,0.0,71.0,1.0,22.0,2.0,1.0,0.0,20181103,20181102,20181028,20181021,20181004,20180504,0.0,4.15834788743068e-05,18.95764235806244,20.909126208105754,20.93530568087745,160.10663064241407,0.0,4.15834788743068e-05,16.21291213458775,16.21387519469653,16.21387519469653,17.573686659272873,1.8203864941049503,1.8239171450039486,4.840380343455705,4.862018527067458,4.862018527067458,4.894202748599317,1.8203864941049503,1.4780553370664347,2.8902635973787443,2.787563625651642,2.236377114844573,2.1413672782334583,0.004991945180558922,0.11167691354518752,0.12844125439679716,0.1194646700369123,0.37585216116437137
210,M(059a)L-LINL,2,20181020,293.0,657.0,0.0,0.0,5.0,0.0,10.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,33.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20181019,20181018,20181013,20181006,20180920,20180420,0.0,0.0,0.008534438960955865,0.088724794380996,24.857199764225665,187.8107871605266,0.0,0.0,0.008534438960955865,0.08493919462846315,11.899767181822794,22.79056503049574,0.7541847945319107,2.0022783376305724,3.5930368942253446,3.719751709105263,5.225040846079022,5.7359306642132335,0.7541847945319107,1.363933933367342,1.7894479231799605,2.0482218480706056,2.118693290725075,2.3837006920547132,0.00333925302122152,0.0397837483964786,0.02653696199246708,0.18209207045656578,0.4609540625871812
211,M(054a)R-LINL,2,20181107,311.0,675.0,0.0,0.0,5.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,20181106,20181105,20181031,20181024,20181007,20180507,0.8616827337744306,0.8616827337744306,4.230683337308042,27.141769204464712,28.51851934600412,194.05622105139332,0.8616827337744306,0.8616827337744306,2.758864285662185,18.864655626134045,18.864655626134045,23.949418078463548,4.052047498777074,4.052047498777074,4.063227355138524,5.800060281710443,6.120988086142776,6.782951685155806,4.052047498777074,3.288093032026958,2.74058230711942,3.4696667723009527,3.0005374099377633,2.8782020022840475,0.0014332040756015905,0.008461483251380008,0.11751484684617063,0.12121664639905047,0.8244648925183489
212,M(052a)R-LINL,2,20181023,296.0,660.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,6.0,6.0,0.0,4.0,0.0,20181022,20181021,20181016,20181009,20180923,20180423,0.08849585113445607,0.4952695455785372,0.5224851882863785,0.6689778365776045,6.086681805217332,207.62983157623006,0.08849585113445607,0.4696132232851406,0.47501160641662277,0.5710341643218598,2.6431006311281195,26.419301912364787,5.3782473050203325,5.3782473050203325,5.382686139907378,5.482337453849646,5.482736657957081,7.220834402352428,5.3782473050203325,4.211487111753212,2.5725502768135624,2.777801703705201,2.6463945525507357,3.013049353342613,0.0017089810104677166,0.013763899757549084,0.011938810881600924,0.029417371268245552,0.42984264226584673
213,M(045a)R-LINL,2,20181021,294.0,658.0,0.0,0.0,7.0,0.0,44.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,38.0,0.0,13.0,7.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,351.0,0.0,0.0,63.0,0.0,0.0,188.0,7.0,0.0,20181020,20181019,20181014,20181007,20180921,20180421,0.005710348816893859,0.005710348816893859,0.02597305746311991,0.16580843500672532,24.572364992464607,206.94003340231498,0.005710348816893859,0.005710348816893859,0.023751548422951862,0.15717196318793575,13.687706108335288,27.178452763020175,1.543313563399274,1.567877708781508,3.2606560754471494,4.313609712380744,4.843038175417907,7.428604269176055,1.543313563399274,1.3423579225545497,1.9368450688389598,2.4493097500276546,2.678664827854998,3.0885078529821826,0.00021121073067365082,0.058620762092044226,0.02931221700272296,0.12171571293031555,0.35168238962072884
214,M(044a)R-LINL,2,20181113,317.0,681.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,63.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,50.0,19.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,21.0,0.0,38.0,7.0,33.0,0.0,20181112,20181111,20181106,20181030,20181013,20180513,0.2855297129008056,3.8092361393214054,9.733954113994114,13.214345427133797,39.252866582480245,196.79113497573445,0.2855297129008056,3.567569094318455,3.869746898015465,3.8952226223613042,19.990895845183616,26.747721726881668,4.91913861078732,4.91913861078732,5.673330785803931,5.673330785803931,6.4864717929703595,7.3326741326046285,4.91913861078732,3.676433449258842,4.0437341971224665,3.3890116077320407,3.4037853445233446,3.105215621370099,0.035868993239293503,0.06021211781769941,0.0292922820416618,0.13229502078423455,0.4520574358761545
215,M(043a)R-LINL,2,20181115,319.0,683.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,57.0,13.0,0.0,57.0,13.0,0.0,0.0,0.0,0.0,19.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,7.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,238.0,14.0,7.0,26.0,0.0,14.0,0.0,20.0,7.0,20181114,20181113,20181108,20181101,20181015,20180515,0.0,0.0,8.639692534876305,10.270829770709069,39.29221732442976,197.29624828266375,0.0,0.0,3.888555316705708,3.9017796242188933,19.98178316251123,26.683995670082737,2.5836222639748847,2.8228614665720237,5.639273291327664,5.656566627720613,6.48619502212502,7.331923554158781,2.5836222639748847,2.6171350886806968,3.7230988206245894,3.249608734675486,3.3707595490122824,3.09795775979012,0.00047789992760335676,0.11727120110953017,0.10861647948331843,0.1169515365397558,0.4591074765252405
216,M(041a)L-LINL,2,20181106,310.0,674.0,0.0,0.0,5.0,8.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,5.0,0.0,0.0,0.0,0.0,28.0,45.0,138.0,35.0,25.0,0.0,8.0,0.0,0.0,3.0,5.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,8.0,0.0,,,,,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,3.0,13.0,8.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,15.0,0.0,0.0,8.0,3.0,0.0,8.0,0.0,8.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,3.0,13.0,27.0,3.0,24.0,15.0,48.0,0.0,20181105,20181104,20181030,20181023,20181006,20180506,0.0,0.0,3.447596253495142,28.764175374989698,29.788935937569597,189.63522479166656,0.0,0.0,3.0389259239668696,20.055818886547577,20.055818886547577,26.10761621382048,2.3993973786396405,2.460578759399902,3.705211674855808,6.188733934527258,6.409111284258384,7.280819816690436,2.3993973786396405,2.2370477981609334,2.6695102210474237,3.5989414330214133,3.104941280009086,3.0223809434053415,0.0010757998259303357,0.02237283223045544,0.06578869999887262,0.06053305021898657,0.42747631584808593
217,M(038a)R-LINL,2,20181114,318.0,682.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,20181113,20181112,20181107,20181031,20181014,20180514,0.0,0.24431854421162322,8.319815389936297,12.891794780518167,38.88077850160511,192.51236252565405,0.0,0.24431854421162322,3.7609868290646955,3.782338947537744,20.00246305969998,26.799841122970665,2.597365048989483,4.9090324365568705,5.7216268991289665,5.73655371777152,6.460484248898033,7.30372927159127,2.597365048989483,3.753198742773177,3.7886528285090386,3.2888169069380044,3.344321162910752,3.0796276569356005,0.008417106793773053,0.027297652618742344,0.035759121898448834,0.06730085865522026,0.43489923563237737
218,M(037a)R-LINL,2,20181113,317.0,681.0,0.0,0.0,10.0,5.0,9.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,12.0,8.0,3.0,11.0,11.0,0.0,1.0,0.0,3.0,1.0,0.0,5.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,123.0,1.0,3.0,1.0,8.0,5.0,5.0,9.0,1.0,20181112,20181111,20181106,20181030,20181013,20180513,0.17268565908952807,3.5732085966089224,9.195083469616947,12.541719967455862,37.96546242493748,180.96866366760761,0.17268565908952807,3.425169672454497,3.594855603749507,3.6090690217478887,19.969856166540666,25.6377365645613,4.825098000117967,4.825098000117967,5.7688423184827125,5.7688423184827125,6.337928415437607,7.182458374910461,4.825098000117967,3.5878012671694344,3.9661343127683457,3.2693331105205723,3.315938527365369,3.0109905876428873,0.03106228678112238,0.05774975839892948,0.03100545874241718,0.14081278707444847,0.49222896137404404
